normalizedPath,domains,repos,methods,occurrences,coverageCategory,evidence
/product/item/product/chain/getProductChainInfo,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemProductChainController.java:35
/product/item/querySizeRatioByItemId,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemController.java:90
/product/item/querySizeRatioByItemIds,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemController.java:82
/product/item/setattributes,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java:2472 | semir-reabam-admin/src/js/api.js:1531
/product/item/skc/cacheDetailBySkcCode,product-skc-sku,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSkcDomainClient.java:30
/product/item/skc/listCacheDetailBySkcCodes,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSkcDomainClient.java:42
/product/item/skc/mapCacheDetailBySkcCodes,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSkcDomainClient.java:55
/product/item/skc/mapCacheInfoBySkcCodes,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSkcDomainClient.java:72
/product/item/spec/cacheById,product-skc-sku,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSpecDomainClient.java:39
/product/item/spec/getSpuDetailByItemId,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemSpecController.java:94
/product/item/spec/listCacheByIds,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSpecDomainClient.java:51
/product/item/spec/mapCacheByIds,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/client/MitemSpecDomainClient.java:64
/product/item/spec/query/mitem/id,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemSpecController.java:84
/product/item/spec/scene/findSkcListBySpuId,product-skc-sku,backend|miniapp,GET,3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemSpecController.java:75 | semir-reabam-front/packageForCommon/services/searchApis.js:27 | semir-reabam-front/packageForProduct/services/classifyApis.js:27
/product/item/spec/size,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MitemSpecController.java:66
/product/item/stock/list,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java:577
/product/itemAsync,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/shenhui/controller/ItemAsyncController.java:112 | semir-reabam-admin/src/js/api.js:57
/product/itemAsyncByItemCode,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/shenhui/controller/ItemAsyncController.java:70 | semir-reabam-admin/src/js/api.js:2909
/product/itembarcode/edit,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java:2807 | semir-reabam-admin/src/js/api.js:2030
/product/itembarcode/list,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java:2338
/product/itembarcode/unbind,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java:2352
/product/itemGroup/scene/findSpuList,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/ItemGroupController.java:37 | semir-reabam-front/packageForProduct/services/classifyApis.js:8
/product/itemGroupDetail/scene/findSkcList,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/ItemGroupDetailController.java:35 | semir-reabam-front/packageForProduct/services/classifyApis.js:18
/product/itemPicAsyncByFilter,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/shenhui/controller/ItemAsyncController.java:92 | semir-reabam-admin/src/pages/product/service.js:262
/product/itemPicAsyncByItemCode,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/shenhui/controller/ItemAsyncController.java:81 | semir-reabam-admin/src/pages/product/service.js:241
/product/itemSearch/search,product-skc-sku,backend|admin-v1|admin-v2,POST|POST(default),5,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productSearch/controller/ItemSearchController.java:24 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/addMutilStoreOrder.ts:5 | semir-reabam-admin/src/js/api.js:398 | semir-reabam-admin/src/js/api.js:2829 | semir-reabam-admin/src/js/api2.js:201
/product/itemStock/companyId/specId,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ItemStockRpcController.java:47
/product/itemStock/specId,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ItemStockRpcController.java:37
/product/itemStock/standard/itemIds,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ItemStockRpcController.java:57
/product/itemStock/statistics/page,stock,backend|admin-v1|admin-v2,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ItemStockRpcController.java:69 | semir-bmall-admin-v2/app/src/pages/productStock/service/index.ts:13 | semir-reabam-admin/src/js/api.js:1056
/product/itemStock/statistics/page/skc,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ItemStockRpcController.java:80
/product/itemStock/statistics/skc/size,stock,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ItemStockRpcController.java:90
/product/itemType/list,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java:2443
/product/kuaidi100/refund/send,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/expressInquiry/expressController.java:72
/product/kuaidi100/send,product-skc-sku,backend,POST,3,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/feign/ProductFeignClient.java:50 | reabam-mop-b2b/reabam-service/reabam-config/src/main/java/com/reabam/product/feign/ProductFeignClient.java:56 | reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/expressInquiry/expressController.java:43
/product/kuaidi100/sendList,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/expressInquiry/expressController.java:59
/product/lastmonth/rank,product-skc-sku|report-export,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/ProductReportController.java:101 | semir-reabam-front/public/api.js:7
/product/listPirce/get,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ListPriceController.java:42
/product/listPirce/get/anon,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ListPriceController.java:54
/product/listPirce/getPrice,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ListPriceController.java:68 | semir-reabam-admin/src/js/api.js:2833
/product/mall/getProBomDetail,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductMallController.java:33
/product/mall/itemGroup/itemList,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductMallController.java:49
/product/mall/itemGroup/itemList/b2bMall,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductMallV2Controller.java:93 | semir-reabam-front/public/api.js:154
/product/mall/moreProducts/itemList,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductMallV2Controller.java:53
/product/mall/moreProducts/itemList/b2bMall,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductMallV2Controller.java:69 | semir-reabam-front/public/api.js:165
/product/mall/scene/detail/b2bMall,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductMallV2Controller.java:126
/product/mdm/color/saveOrUpdate,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmProductController.java:46
/product/mdm/goodsCategory/saveOrUpdate,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmProductController.java:69
/product/mdm/initSpu,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmItemController.java:82
/product/mdm/mdmItemSync,product-skc-sku,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmItemController.java:34 | reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmItemController.java:59 | semir-reabam-admin/src/js/api.js:58
/product/mdm/mdmItemSyncByArticleCodes,product-skc-sku,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmItemController.java:51 | reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmItemController.java:71 | semir-reabam-admin/src/js/api.js:2904
/product/mdm/relevance/add,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/mdm/controller/MdmRelevanceController.java:59
/product/mdm/relevance/del,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/mdm/controller/MdmRelevanceController.java:71
/product/mdm/relevance/dic/list,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/mdm/controller/MdmRelevanceController.java:82
/product/mdm/relevance/list,product-skc-sku,backend|miniapp,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/mdm/controller/MdmRelevanceController.java:47 | semir-reabam-front/public/api.js:277 | semir-reabam-front/public/api.js:287
/product/mdm/relevance/mdmProdLineOrMinorDefects/add,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/mdm/controller/MdmRelevanceController.java:35
/product/mdm/size/saveOrUpdate,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmProductController.java:57
/product/mdm/sku/saveOrUpdate,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmProductController.java:93
/product/mdm/spu/saveOrUpdate,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/controller/MdmProductController.java:81
/product/mdm/sync/config/save,product-skc-sku,backend,ANY,1,backend-only,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/dock/mdm/controller/MdmItemSyncConfigController.java:21
